iso,year,quarter,date,qGDP_growth,qGDP_growth_res,date_fe,dNL_res,dhits_res
"NIC",2019,2,2019q2,-3.802103,-7.132013,3.32991,-19.35723,-34.18584
"NIC",2019,3,2019q3,-3.050677,-6.366241,3.315564,-11.93943,-19.70571
"NIC",2019,4,2019q4,1.155137,-1.71219,2.867327,-5.279007,-5.069201
"NIC",2020,1,2020q1,1.115227,.2360754,.8791518,9.535239,-5.802699
"NIC",2020,2,2020q2,-6.73421,4.02007,-10.75428,14.65929,15.97829
"NIC",2020,3,2020q3,-1.128731,2.861171,-3.989902,5.173891,.6124203
"NIC",2020,4,2020q4,-1.62791,.2350508,-1.862961,16.17285,1.157762
"NIC",2021,1,2021q1,3.705807,2.61335,1.092458,-7.456591,-1.254948
"NIC",2021,2,2021q2,15.46459,3.722538,11.74205,-15.73851,-15.17033
"NPL",2014,1,2014q1,5.936638,2.24382,3.692818,75.03501,12.87025
"NPL",2014,2,2014q2,13.07855,9.410945,3.667601,10.24059,-8.094738
"NPL",2014,3,2014q3,10.00159,6.146653,3.854937,56.28489,-.4828552
"NPL",2014,4,2014q4,11.38563,7.558771,3.826859,13.18103,3.217178
"NPL",2015,1,2015q1,4.151371,.7829602,3.368411,-27.16531,3.185496
"NPL",2015,2,2015q2,-10.44776,-13.43535,2.987597,-3.413343,118.2006
"NPL",2015,3,2015q3,-7.522686,-10.84738,3.32469,-55.30153,12.36127
"NPL",2015,4,2015q4,-7.28162,-9.953325,2.671705,-17.80504,1.082522
"NPL",2016,1,2016q1,4.103591,.731688,3.371903,-65.23102,11.14437
"NPL",2016,2,2016q2,9.862752,6.438938,3.423814,-15.34087,-89.39141
"NPL",2016,3,2016q3,11.12212,7.915124,3.206994,8.272872,10.89952
"NPL",2016,4,2016q4,12.82374,8.860142,3.963602,-28.3282,24.38256
"NPL",2017,1,2017q1,5.191874,1.404199,3.787675,49.07631,16.8017
"NPL",2017,2,2017q2,4.303071,.6598945,3.643177,-19.67644,20.78907
"NPL",2017,3,2017q3,7.45079,3.396572,4.054218,11.37449,1.923419
"NPL",2017,4,2017q4,5.631753,1.761476,3.870277,32.04864,-16.1093
"NPL",2018,1,2018q1,7.680562,3.710191,3.970371,16.99644,-8.691042
"NPL",2018,2,2018q2,7.784707,4.034336,3.750371,24.4484,-10.51725
"NPL",2018,3,2018q3,9.650496,6.103672,3.546824,-17.97845,12.52915
"NPL",2018,4,2018q4,7.562601,4.510552,3.052049,-15.28014,33.4371
"NPL",2019,1,2019q1,3.188769,.313541,2.875228,-170.1016,23.34178
"NPL",2019,2,2019q2,4.617729,1.287819,3.329911,-178.4376,13.29556
"NPL",2019,3,2019q3,2.645513,-.6700514,3.315564,-153.9182,.0473839
"NPL",2019,4,2019q4,4.285324,1.417997,2.867327,-163.7082,-6.447908
"NPL",2020,1,2020q1,1.072524,.1933721,.8791518,166.7473,-6.138165
"NPL",2020,2,2020q2,-16.63852,-5.884238,-10.75428,164.0131,.7203355
"NPL",2020,3,2020q3,-4.702665,-.7127629,-3.989902,177.2962,1.580424
"PAN",2014,1,2014q1,4.297947,.6051297,3.692818,-15.39778,3.278818
"PAN",2014,2,2014q2,4.650934,.9833327,3.667601,-1.492283,-2.610925
"PAN",2014,3,2014q3,5.058626,1.203689,3.854937,-8.31254,1.497403
"PAN",2014,4,2014q4,5.716901,1.890042,3.826859,3.06098,1.155643
"PAN",2015,1,2015q1,6.097828,2.729417,3.368411,-1.631114,3.782571
"PAN",2015,2,2015q2,5.474229,2.486632,2.987597,35.79987,8.397837
"PAN",2015,3,2015q3,5.319861,1.995171,3.32469,8.22678,2.603756
"PAN",2015,4,2015q4,5.42686,2.755155,2.671705,.6865699,-3.042311
"PAN",2016,1,2016q1,4.524672,1.152768,3.371903,21.34803,-8.398905
"PAN",2016,2,2016q2,5.131676,1.707862,3.423814,-24.51213,15.90407
"PAN",2016,3,2016q3,4.267678,1.060685,3.206994,4.199405,-7.729355
"PAN",2016,4,2016q4,5.394209,1.430608,3.963602,2.765652,-2.350225
"PAN",2017,1,2017q1,6.25654,2.468865,3.787675,-19.80988,-9.599528
"PAN",2017,2,2017q2,5.280704,1.637528,3.643177,-22.01805,-30.97529
"PAN",2017,3,2017q3,5.346344,1.292126,4.054218,-18.30531,-12.45185
"PAN",2017,4,2017q4,4.913449,1.043172,3.870277,-13.48357,-1.140696
"PAN",2018,1,2018q1,4.020014,.049643,3.970371,.184396,4.143963
"PAN",2018,2,2018q2,2.920502,-.8298684,3.750371,28.59643,21.02367
"PAN",2018,3,2018q3,3.192071,-.3547524,3.546824,8.7812,-3.964883
"PAN",2018,4,2018q4,3.988993,.9369446,3.052048,18.55749,-10.93406
"PAN",2019,1,2019q1,3.038339,.1631112,2.875228,8.72719,6.365769
"PAN",2019,2,2019q2,2.845228,-.484682,3.329911,-23.47143,-25.22536
"PAN",2019,3,2019q3,2.771099,-.5444656,3.315564,1.164147,-5.049263
"PAN",2019,4,2019q4,3.30813,.4408025,2.867327,-.4159072,-4.016184
"PAN",2020,1,2020q1,.4083674,-.4707845,.8791518,-3.410747,-20.54133
"PAN",2020,2,2020q2,-48.19223,-37.43795,-10.75428,2.673745,-11.68493
"PAN",2020,3,2020q3,-26.90335,-22.91344,-3.989902,-5.671211,-.7432888
"PAN",2020,4,2020q4,-11.50702,-9.644059,-1.862961,-1.586167,-2.786969
"PAN",2021,1,2021q1,-8.934458,-10.02692,1.092458,-13.79319,2.46612
"PAN",2021,2,2021q2,33.9651,22.22305,11.74205,-5.655996,4.946133
"PER",2014,1,2014q1,4.836932,1.144114,3.692818,17.67683,-5.323337
"PER",2014,2,2014q2,1.9405,-1.727101,3.667601,1.215144,-18.34417
"PER",2014,3,2014q3,1.806882,-2.048054,3.854937,-28.04334,-14.79294
"PER",2014,4,2014q4,1.062802,-2.764057,3.826859,-3.919955,-7.544032
"PER",2015,1,2015q1,1.910778,-1.457633,3.368411,-14.03232,-6.951097
"PER",2015,2,2015q2,3.124583,.1369867,2.987597,10.22041,10.5657
"PER",2015,3,2015q3,3.106808,-.2178821,3.32469,-2.992092,.8968272
"PER",2015,4,2015q4,4.516572,1.844866,2.671705,-4.682907,.2030653
"PER",2016,1,2016q1,4.381881,1.009977,3.371903,-12.62415,-2.220163
"PER",2016,2,2016q2,3.675215,.251401,3.423814,-.8184968,2.643044
"PER",2016,3,2016q3,4.510077,1.303083,3.206994,12.41406,-2.940493
"PER",2016,4,2016q4,3.013769,-.9498324,3.963602,26.70447,.0595273
"PER",2017,1,2017q1,2.277633,-1.510042,3.787675,15.98609,1.503189
"PER",2017,2,2017q2,2.607362,-1.035814,3.643177,2.457865,-8.788395
"PER",2017,3,2017q3,2.771752,-1.282466,4.054218,18.01726,1.972286
"PER",2017,4,2017q4,2.288508,-1.581768,3.870277,14.53358,17.12991
"PER",2018,1,2018q1,3.0794,-.8909712,3.970371,-6.325071,7.120979
"PER",2018,2,2018q2,5.439618,1.689247,3.750371,36.42223,14.58663
"PER",2018,3,2018q3,2.442677,-1.104146,3.546824,6.822645,-2.111109
"PER",2018,4,2018q4,4.54985,1.497801,3.052048,10.95428,-20.28155
"PER",2019,1,2019q1,2.419124,-.4561038,2.875228,5.718065,-9.494428
"PER",2019,2,2019q2,1.133368,-2.196542,3.329911,-34.93849,-10.34936
"PER",2019,3,2019q3,3.211023,-.1045411,3.315564,-11.27254,2.47175
"PER",2019,4,2019q4,1.788323,-1.079004,2.867327,-20.57442,-4.735808
"PER",2020,1,2020q1,-4.004069,-4.883221,.8791518,7.456744,4.849881
"PER",2020,2,2020q2,-35.53886,-24.78458,-10.75428,17.68556,23.92677
"PER",2020,3,2020q3,-9.222383,-5.232481,-3.989902,19.71859,4.718566
"PER",2020,4,2020q4,-1.391912,.4710487,-1.862961,21.09271,12.34661
"PER",2021,1,2021q1,4.418673,3.326216,1.092458,-23.96342,.2776815
"PER",2021,2,2021q2,34.99871,23.25665,11.74205,-5.796776,-10.47588
"PHL",2014,1,2014q1,5.542345,1.849527,3.692818,-11.5319,2.526692
"PHL",2014,2,2014q2,6.706491,3.038889,3.667601,8.015526,-14.66415
"PHL",2014,3,2014q3,5.765617,1.910681,3.854937,28.40779,-9.492163
"PHL",2014,4,2014q4,6.510968,2.684109,3.826859,20.35361,-21.04358
"PHL",2015,1,2015q1,5.116336,1.747926,3.368411,4.711045,-2.970293
"PHL",2015,2,2015q2,6.202387,3.214791,2.987597,22.99268,11.14395
"PHL",2015,3,2015q3,6.379535,3.054844,3.32469,11.82941,.0131665
"PHL",2015,4,2015q4,6.808074,4.136368,2.671705,-4.871814,-2.934139
"PHL",2016,1,2016q1,6.689774,3.31787,3.371903,20.53545,-1.459706
"PHL",2016,2,2016q2,7.175785,3.751971,3.423814,-13.50847,2.166896
"PHL",2016,3,2016q3,7.073616,3.866622,3.206994,-6.027072,2.218807
"PHL",2016,4,2016q4,6.684576,2.720974,3.963602,1.106882,-.4824836
"PHL",2017,1,2017q1,6.179223,2.391548,3.787675,-14.70805,-8.159812
"PHL",2017,2,2017q2,6.931235,3.288059,3.643177,-10.50984,-6.870223
"PHL",2017,3,2017q3,7.261443,3.207224,4.054218,-14.27807,-11.17404
"PHL",2017,4,2017q4,6.429971,2.559695,3.870277,-1.249361,-8.635627
"PHL",2018,1,2018q1,6.254802,2.284431,3.970371,8.732527,-.9699325
"PHL",2018,2,2018q2,6.183708,2.433338,3.750371,13.43818,-13.49297
"PHL",2018,3,2018q3,5.9645,2.417676,3.546824,-11.17013,1.863821
"PHL",2018,4,2018q4,6.188311,3.136262,3.052048,9.379416,2.728991
"PHL",2019,1,2019q1,5.707663,2.832435,2.875228,7.46921,5.0334
"PHL",2019,2,2019q2,5.472859,2.142948,3.329911,-12.54717,6.835096
"PHL",2019,3,2019q3,6.136822,2.821258,3.315564,18.40675,-3.04564
"PHL",2019,4,2019q4,6.402683,3.535356,2.867327,1.873158,.6231223
"PHL",2020,1,2020q1,-.7363959,-1.615548,.8791518,4.087079,-2.70461
"PHL",2020,2,2020q2,-18.61041,-7.856133,-10.75428,-2.958354,6.985685
"PHL",2020,3,2020q3,-12.31296,-8.323055,-3.989902,9.464,5.319174
"PHL",2020,4,2020q4,-8.623476,-6.760515,-1.862961,-19.06248,8.744115
"PHL",2021,1,2021q1,-3.976463,-5.06892,1.092458,-23.87378,9.489393
"PHL",2021,2,2021q2,11.34982,-.3922313,11.74205,-.8125827,4.44488
"POL",2014,1,2014q1,3.050468,-.6423495,3.692818,-30.58043,-3.092761
"POL",2014,2,2014q2,3.146108,-.5214929,3.667601,204.5412,-15.01253
"POL",2014,3,2014q3,3.048043,-.8068931,3.854937,31.75322,-2.680749
"POL",2014,4,2014q4,3.844156,.0172967,3.826859,20.72045,.7345876
"POL",2015,1,2015q1,3.72767,.3592592,3.368411,-29.77576,-5.531927
"POL",2015,3,2015q3,3.444567,.119877,3.32469,9.124322,3.520177
"POL",2015,4,2015q4,4.496288,1.824582,2.671705,-33.15417,.1213993
"POL",2016,1,2016q1,2.85114,-.5207634,3.371903,52.15873,-.1438947
"POL",2016,3,2016q3,2.4416,-.7653936,3.206994,11.65279,-.9945146
"POL",2016,4,2016q4,3.568618,-.3949843,3.963602,20.35791,1.358249
"POL",2017,1,2017q1,4.980392,1.192717,3.787675,-43.6466,6.875025
"POL",2017,2,2017q2,4.40568,.7625032,3.643177,-77.78716,-5.663138
"POL",2017,3,2017q3,5.291938,1.23772,4.054218,-42.77316,16.29545
"POL",2017,4,2017q4,4.426144,.5558674,3.870277,-56.07244,12.37267
"POL",2018,1,2018q1,5.124637,1.154266,3.970371,1.588455,6.77907
"POL",2018,2,2018q2,5.412394,1.662023,3.750371,-899.0408,7.646199
"POL",2018,3,2018q3,5.803813,2.256989,3.546824,1.631509,-5.507933
"POL",2018,4,2018q4,4.402716,1.350667,3.052048,17.52741,-4.537662
"POL",2019,1,2019q1,5.441399,2.566171,2.875228,7.955416,-12.58254
"POL",2019,2,2019q2,4.865031,1.53512,3.329911,971.3937,-14.29166
"POL",2019,3,2019q3,4.669518,1.353954,3.315564,2.369857,1.673436
"POL",2019,4,2019q4,3.694761,.8274339,2.867327,1.681947,-3.836685
"POL",2020,1,2020q1,2.07435,1.195198,.8791518,-43.83837,23.58699
"POL",2020,2,2020q2,-8.162421,2.591858,-10.75428,-29.59033,15.00251
"POL",2020,3,2020q3,-1.720798,2.269104,-3.989902,-11.34939,.922859
"POL",2020,4,2020q4,-2.615256,-.7522947,-1.862961,-15.80368,13.08653
"POL",2021,1,2021q1,-1.22474,-2.317198,1.092458,70.69166,-10.47231
"POL",2021,2,2021q2,10.25667,-1.485387,11.74205,-85.2022,-2.836158
"PRY",2014,1,2014q1,5.275012,1.582195,3.692818,13.6321,-5.220499
"PRY",2014,2,2014q2,3.613322,-.0542793,3.667601,-18.46436,-13.54682
"PRY",2014,3,2014q3,5.341259,1.486323,3.854937,-18.1433,-7.244881
"PRY",2014,4,2014q4,6.353876,2.527017,3.826859,-10.41093,-7.169726
"PRY",2015,1,2015q1,4.698558,1.330148,3.368411,-1.65043,-7.277472
"PRY",2015,2,2015q2,2.822087,-.16551,2.987597,40.37526,9.121635
"PRY",2015,3,2015q3,3.024976,-.2997147,3.32469,14.53049,-3.200314
"PRY",2015,4,2015q4,1.156396,-1.515309,2.671705,-11.00166,-9.191994
"PRY",2016,1,2016q1,.9857994,-2.386104,3.371903,.4988641,-16.69377
"PRY",2016,2,2016q2,5.939661,2.515847,3.423814,-31.59521,-18.26934
"PRY",2016,3,2016q3,4.979379,1.772385,3.206994,12.72668,-11.43665
"PRY",2016,4,2016q4,4.8936,.9299986,3.963602,12.58264,4.315491
"PRY",2017,1,2017q1,7.476766,3.689091,3.787675,-10.76477,18.00749
"PRY",2017,2,2017q2,2.241554,-1.401622,3.643177,7.057723,15.58833
"PRY",2017,3,2017q3,4.273404,.2191857,4.054218,-9.093868,14.15065
"PRY",2017,4,2017q4,4.698105,.8278286,3.870277,-1.731451,10.09466
"PRY",2018,1,2018q1,4.853484,.8831128,3.970371,2.302538,3.294276
"PRY",2018,2,2018q2,6.367656,2.617286,3.750371,14.91538,-4.955309
"PRY",2018,3,2018q3,1.078994,-2.46783,3.546824,-4.01861,-3.345688
"PRY",2018,4,2018q4,.2893295,-2.762719,3.052049,-8.711594,-3.337217
"PRY",2019,1,2019q1,-3.079714,-5.954942,2.875228,-13.71247,4.356084
"PRY",2019,2,2019q2,-3.796114,-7.126024,3.32991,-21.92872,17.40114
"PRY",2019,3,2019q3,2.168484,-1.14708,3.315564,1.935992,2.714209
"PRY",2019,4,2019q4,3.125653,.2583259,2.867327,3.725941,4.602059
"PRY",2020,1,2020q1,4.12677,3.247619,.8791518,22.88677,2.995298
"PRY",2020,2,2020q2,-7.496798,3.257482,-10.75428,16.87259,-9.153146
"PRY",2020,3,2020q3,-1.148485,2.841417,-3.989902,7.013595,4.438114
"PRY",2020,4,2020q4,1.219588,3.082549,-1.862961,15.7889,3.401541
"PRY",2021,1,2021q1,.4903343,-.6021233,1.092458,-6.772099,6.192522
"PRY",2021,2,2021q2,13.50783,1.765775,11.74205,-1.675874,13.38024
"ROU",2014,1,2014q1,4.593069,.9002514,3.692818,-7.059064,-8.157137
"ROU",2014,2,2014q2,2.383378,-1.284223,3.667601,6.34474,-12.99659
"ROU",2014,3,2014q3,3.954214,.0992771,3.854937,52.20385,-19.99929
"ROU",2014,4,2014q4,3.394561,-.432298,3.826859,21.96221,-11.29402
"ROU",2015,1,2015q1,3.438142,.069731,3.368411,-18.16324,-12.91031
"ROU",2015,2,2015q2,2.43307,-.5545269,2.987597,.5284082,-.2770179
"ROU",2015,3,2015q3,2.890337,-.434354,3.32469,-33.68116,6.130881
"ROU",2015,4,2015q4,2.961555,.2898496,2.671705,-42.44184,-3.183389
"ROU",2016,1,2016q1,4.077948,.7060442,3.371903,30.76596,-4.276791
"ROU",2016,2,2016q2,5.731848,2.308034,3.423814,1.715399,25.87096
"ROU",2016,3,2016q3,4.054777,.847783,3.206994,32.80988,-10.99437
"ROU",2016,4,2016q4,4.561049,.5974476,3.963602,23.9089,-2.643337
"ROU",2017,1,2017q1,5.93622,2.148545,3.787675,-27.08431,2.971235
"ROU",2017,2,2017q2,6.435349,2.792172,3.643177,-21.71054,-17.83751
"ROU",2017,3,2017q3,8.735205,4.680986,4.054218,-26.97975,1.637272
"ROU",2017,4,2017q4,6.746927,2.876651,3.870277,-40.77875,-2.617542
"ROU",2018,1,2018q1,4.101759,.1313881,3.970371,-.81793,1.001847
"ROU",2018,2,2018q2,5.374758,1.624387,3.750371,11.02004,-14.85139
"ROU",2018,3,2018q3,4.14271,.5958863,3.546824,-53.89305,-.0450637
"ROU",2018,4,2018q4,4.002355,.9503065,3.052048,12.81905,.8264564
"ROU",2019,1,2019q1,4.99753,2.122303,2.875228,16.70759,-7.742099
"ROU",2019,2,2019q2,4.352097,1.022187,3.329911,-5.202629,18.1095
"ROU",2019,3,2019q3,3.002359,-.3132053,3.315564,62.24033,1.976704
"ROU",2019,4,2019q4,4.352858,1.48553,2.867327,6.462795,2.590497
"ROU",2020,1,2020q1,2.258379,1.379228,.8791518,-33.82163,13.1059
"ROU",2020,2,2020q2,-10.66535,.0889266,-10.75428,2.643259,.141459
"ROU",2020,3,2020q3,-5.793574,-1.803672,-3.989902,-18.3958,.7581251
"ROU",2020,4,2020q4,-1.551688,.3112732,-1.862961,-15.60496,-1.337417
"ROU",2021,1,2021q1,-.1600934,-1.252551,1.092458,29.61647,-.7541941
"ROU",2021,2,2021q2,13.04002,1.297969,11.74205,-12.93421,-11.75928
"RUS",2014,1,2014q1,-.0476969,-3.740515,3.692818,-1.92345,17.29846
"RUS",2014,2,2014q2,.5534374,-3.114164,3.667601,18.81884,17.07301
"RUS",2014,3,2014q3,1.395001,-2.459936,3.854937,17.7513,15.10264
"RUS",2014,4,2014q4,.9227547,-2.904104,3.826859,50.70923,17.25464
"RUS",2015,1,2015q1,-1.541529,-4.90994,3.368411,-13.94514,-15.33979
"RUS",2015,2,2015q2,-3.140825,-6.128421,2.987597,-69.30261,-1.510157
"RUS",2015,3,2015q3,-1.71813,-5.042821,3.32469,-49.35591,-10.67036
"RUS",2015,4,2015q4,-1.613457,-4.285162,2.671705,-33.26213,14.33807
"RUS",2016,1,2016q1,-.2063803,-3.578284,3.371903,32.55529,-3.61033
"RUS",2016,2,2016q2,.3201157,-3.103698,3.423814,41.03997,4.129679
"RUS",2016,3,2016q3,.0587045,-3.148289,3.206994,64.30251,6.407904
"RUS",2016,4,2016q4,.5365003,-3.427102,3.963602,21.80632,-5.711304
"RUS",2017,1,2017q1,1.303848,-2.483827,3.787675,-15.9067,-3.350946
"RUS",2017,2,2017q2,2.316717,-1.326459,3.643177,20.79426,10.93069
"RUS",2017,3,2017q3,2.604886,-1.449333,4.054218,-13.21827,-1.289447
"RUS",2017,4,2017q4,1.036487,-2.833789,3.870277,-69.2401,-8.33571
"RUS",2018,1,2018q1,2.530442,-1.439928,3.970371,-43.11306,11.36046
"RUS",2018,2,2018q2,2.692239,-1.058132,3.750371,-22.10548,41.60159
"RUS",2018,3,2018q3,2.600094,-.9467295,3.546824,-64.26797,31.13836
"RUS",2018,4,2018q4,3.188092,.1360434,3.052048,-5.785968,-7.464356
"RUS",2019,1,2019q1,1.250689,-1.624539,2.875228,44.3253,-20.3867
"RUS",2019,2,2019q2,1.189422,-2.140488,3.329911,14.74585,-68.3093
"RUS",2019,3,2019q3,2.578822,-.7367426,3.315564,77.20008,-44.32125
"RUS",2019,4,2019q4,2.811339,-.0559882,2.867327,12.47873,-10.86559
"RUS",2020,1,2020q1,1.366064,.4869123,.8791518,-43.09015,11.82007
"RUS",2020,2,2020q2,-8.128179,2.626101,-10.75428,-55.0585,18.92815
"RUS",2020,3,2020q3,-3.519519,.4703829,-3.989902,-18.06355,9.141295
"RUS",2020,4,2020q4,-1.784703,.078258,-1.862961,-9.653196,-2.51634
"RUS",2021,1,2021q1,-.6660748,-1.758532,1.092458,21.38636,-15.62528
"RUS",2021,2,2021q2,9.95985,-1.782202,11.74205,52.59264,-19.21309
"RWA",2014,1,2014q1,5.83333,2.140512,3.692818,-14.04218,7.649268
"RWA",2014,2,2014q2,4.407713,.7401119,3.667601,29.13755,6.880684
"RWA",2014,3,2014q3,8.513074,4.658137,3.854937,-32.82883,-9.960703
"RWA",2014,4,2014q4,5.183802,1.356943,3.826859,-7.919991,-3.118776
"RWA",2015,1,2015q1,7.681794,4.313383,3.368411,32.08064,-7.126615
"RWA",2015,2,2015q2,8.854265,5.866669,2.987597,-27.96656,-12.28774
"RWA",2015,3,2015q3,7.788541,4.463851,3.32469,33.54309,4.648978
"RWA",2015,4,2015q4,9.514418,6.842712,2.671705,33.29387,8.577142
"RWA",2016,1,2016q1,10.19558,6.823676,3.371903,-52.31271,12.47584
"RWA",2016,2,2016q2,8.187147,4.763333,3.423814,39.18895,6.656426
"RWA",2016,3,2016q3,3.160784,-.0462094,3.206994,-23.01283,11.05989
"RWA",2016,4,2016q4,1.864089,-2.099513,3.963602,-39.47857,5.323901
"RWA",2017,1,2017q1,.2688896,-3.518785,3.787675,48.27723,-8.199162
"RWA",2017,2,2017q2,1.801851,-1.841326,3.643177,1.522662,.2936327
"RWA",2017,3,2017q3,6.498193,2.443974,4.054218,8.838253,-5.187994
"RWA",2017,4,2017q4,6.975304,3.105027,3.870277,49.00708,-7.04459
"RWA",2018,1,2018q1,9.325749,5.355379,3.970371,-9.164943,7.148704
"RWA",2018,2,2018q2,7.53452,3.78415,3.750371,3.794159,-3.81144
"RWA",2018,3,2018q3,6.868592,3.321768,3.546824,14.92553,11.14772
"RWA",2018,4,2018q4,9.189642,6.137593,3.052049,15.95279,15.19529
"RWA",2019,1,2019q1,5.98185,3.106622,2.875228,-7.919444,20.68974
"RWA",2019,2,2019q2,11.62123,8.291318,3.32991,-19.36366,23.31029
"RWA",2019,3,2019q3,10.33528,7.019712,3.315564,-12.22502,-4.001756
"RWA",2019,4,2019q4,8.117955,5.250628,2.867327,-3.470002,-1.913422
"RWA",2020,1,2020q1,3.57585,2.696699,.8791518,23.27262,-21.47281
"RWA",2020,2,2020q2,-13.29121,-2.536929,-10.75428,7.898448,-20.57286
"RWA",2020,3,2020q3,-3.684627,.3052747,-3.989902,10.95628,.2333315
"RWA",2020,4,2020q4,-.6840557,1.178905,-1.862961,19.58901,-17.37424
"RWA",2021,1,2021q1,3.495332,2.402874,1.092458,-25.19077,-2.420893
"RWA",2021,2,2021q2,18.69337,6.951313,11.74205,-5.832243,3.465137
"SEN",2014,1,2014q1,4.305949,.613131,3.692818,-13.45681,6.915583
"SEN",2014,2,2014q2,3.922071,.2544702,3.667601,-11.01265,-9.30215
"SEN",2014,3,2014q3,4.401689,.546752,3.854937,2.04868,9.745028
"SEN",2014,4,2014q4,4.783733,.9568738,3.826859,-11.28055,8.145388
"SEN",2015,1,2015q1,5.543471,2.17506,3.368411,13.40232,5.051421
"SEN",2015,2,2015q2,6.578774,3.591177,2.987597,12.6022,9.534002
"SEN",2015,3,2015q3,6.10951,2.784819,3.32469,.041491,-14.22298
"SEN",2015,4,2015q4,6.485097,3.813392,2.671705,18.43015,-8.75815
"SEN",2016,1,2016q1,6.10951,2.737607,3.371903,-11.46299,2.707566
"SEN",2016,2,2016q2,5.921186,2.497372,3.423814,-8.379425,2.844863
"SEN",2016,3,2016q3,5.921186,2.714192,3.206994,-22.70943,7.015803
"SEN",2016,4,2016q4,6.29748,2.333878,3.963602,-20.21421,13.41267
"SEN",2017,1,2017q1,6.672363,2.884688,3.787675,17.19533,23.22366
"SEN",2017,2,2017q2,6.952606,3.30943,3.643177,8.213592,6.845089
"SEN",2017,3,2017q3,7.045846,2.991628,4.054218,54.25897,10.04342
"SEN",2017,4,2017q4,6.952606,3.08233,3.870277,60.73797,6.457897
"SEN",2018,1,2018q1,6.578774,2.608403,3.970371,-.4045949,-14.12126
"SEN",2018,2,2018q2,6.391333,2.640962,3.750371,22.32566,90.58222
"SEN",2018,3,2018q3,6.10951,2.562686,3.546824,14.60993,2.370153
"SEN",2018,4,2018q4,5.732507,2.680458,3.052048,-11.26075,-5.527347
"SEN",2019,1,2019q1,4.879016,2.003788,2.875228,-12.9664,5.150431
"SEN",2019,2,2019q2,4.783733,1.453822,3.329911,-22.50268,-78.44455
"SEN",2019,3,2019q3,3.633193,.3176288,3.315564,-22.72799,32.89779
"SEN",2019,4,2019q4,2.95588,.0885531,2.867327,-5.404881,8.658989
"SEN",2020,1,2020q1,3.052921,2.173769,.8791518,8.720334,-8.025017
"SEN",2020,2,2020q2,0,10.75428,-10.75428,12.34704,-2.983795
"SEN",2020,3,2020q3,.4987541,4.488656,-3.989902,12.77254,-31.30526
"SEN",2020,4,2020q4,2.469261,4.332222,-1.862961,31.30758,1.722887
"SEN",2021,1,2021q1,2.469261,1.376804,1.092458,14.51028,14.72921
"SEN",2021,2,2021q2,7.510747,-4.231305,11.74205,2.034421,2.698848
"SLV",2014,1,2014q1,4.308887,.6160688,3.692818,-3.747776,8.218715
"SLV",2014,2,2014q2,2.026752,-1.640849,3.667601,22.92447,-8.538685
"SLV",2014,3,2014q3,.6100022,-3.244934,3.854937,-13.99446,-9.907791
"SLV",2014,4,2014q4,-.0293378,-3.856197,3.826859,23.34553,-4.995097
"SLV",2015,1,2015q1,1.916141,-1.45227,3.368411,-4.443399,-9.457538
"SLV",2015,2,2015q2,1.114902,-1.872694,2.987597,42.85747,5.112722
"SLV",2015,3,2015q3,3.241013,-.0836772,3.32469,18.96935,4.801073
"SLV",2015,4,2015q4,3.194465,.52276,2.671705,-9.816923,-4.808925
"SLV",2016,1,2016q1,.2507237,-3.12118,3.371903,17.48051,-4.830812
"SLV",2016,2,2016q2,4.208979,.7851654,3.423814,-39.99184,-9.260215
"SLV",2016,3,2016q3,2.614808,-.5921853,3.206994,-4.077595,-14.80955
"SLV",2016,4,2016q4,2.846629,-1.116973,3.963602,11.7968,-7.397342
"SLV",2017,1,2017q1,3.48457,-.3031051,3.787675,-30.28519,-8.288928
"SLV",2017,2,2017q2,1.002011,-2.641166,3.643177,-19.47079,-1.392004
"SLV",2017,3,2017q3,1.893863,-2.160355,4.054218,-28.96992,1.098913
"SLV",2017,4,2017q4,2.588022,-1.282254,3.870277,-31.7381,-2.145542
"SLV",2018,1,2018q1,2.408626,-1.561745,3.970371,8.51164,6.298187
"SLV",2018,2,2018q2,2.4441,-1.306271,3.750371,-13.35143,-4.169989
"SLV",2018,3,2018q3,2.811612,-.735212,3.546824,2.521853,-3.932198
"SLV",2018,4,2018q4,1.889276,-1.162772,3.052048,-11.81677,2.168761
"SLV",2019,1,2019q1,2.986531,.1113026,2.875228,2.76673,-2.961715
"SLV",2019,2,2019q2,1.72374,-1.60617,3.329911,8.440001,5.659302
"SLV",2019,3,2019q3,2.752469,-.5630954,3.315564,8.209563,.6338936
"SLV",2019,4,2019q4,2.940036,.0727092,2.867327,8.265851,-3.300838
"SLV",2020,1,2020q1,.1190391,-.7601128,.8791521,-4.681831,13.81201
"SLV",2020,2,2020q2,-22.00931,-11.25503,-10.75428,-5.17863,20.20068
"SLV",2020,3,2020q3,-10.50539,-6.515489,-3.989902,-25.79869,2.351594
"SLV",2020,4,2020q4,-2.104895,-.2419342,-1.862961,4.229273,1.202945
"SLV",2021,1,2021q1,2.736099,1.643642,1.092458,-11.88513,-15.0877
"SLV",2021,2,2021q2,21.57442,9.832371,11.74205,-17.87888,-13.96157
"SRB",2014,1,2014q1,.3955301,-3.297287,3.692818,10.61775,-17.06896
"SRB",2014,2,2014q2,-.7918388,-4.45944,3.667601,16.15954,-9.788762
"SRB",2014,3,2014q3,-4.10249,-7.957427,3.854937,36.84427,-7.172286
